EmployeeID,Age,Gender,Department,JobRole,EducationField,Education,MonthlyIncome,JobLevel,YearsAtCompany,YearsInCurrentRole,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,BusinessTravel,DistanceFromHome,Attrition
EMP0880,19,Male,Sales,Sales Executive,Life Sciences,3,10014,3,6,5,1,3,4,3,No,Non-Travel,15,Yes
EMP0881,25,Female,Sales,Sales Executive,Marketing,2,7990,4,6,5,3,2,4,3,No,Travel_Rarely,6,No
EMP0882,46,Male,Research & Development,Manager,Medical,1,9283,4,3,2,2,2,3,4,No,Travel_Rarely,1,No
EMP0883,28,Male,Sales,Sales Representative,Marketing,3,8194,2,4,2,4,3,2,3,No,Travel_Rarely,7,No
EMP0884,54,Male,Sales,Sales Representative,Life Sciences,2,10279,3,6,5,3,1,2,3,No,Travel_Rarely,1,No
EMP0885,35,Female,Research & Development,Laboratory Technician,Technical Degree,2,9428,3,4,1,2,1,1,4,No,Non-Travel,15,No
EMP0886,31,Female,Sales,Manager,Medical,1,9009,1,8,2,1,1,1,4,No,Travel_Rarely,29,No
EMP0887,27,Female,Research & Development,Healthcare Representative,Medical,1,7828,1,3,2,3,3,3,3,Yes,Travel_Frequently,6,No
EMP0888,52,Male,Sales,Manager,Medical,2,11510,1,1,0,1,3,4,3,No,Travel_Rarely,5,No
EMP0889,26,Female,Sales,Manager,Technical Degree,1,8276,2,1,0,1,1,4,3,No,Travel_Rarely,12,No
EMP0890,52,Male,Sales,Sales Executive,Medical,4,10741,2,0,0,2,3,3,3,No,Travel_Rarely,26,No
EMP0891,28,Female,Research & Development,Research Scientist,Medical,1,8237,5,2,0,3,2,3,3,No,Travel_Rarely,3,No
EMP0892,29,Male,Research & Development,Healthcare Representative,Other,2,9849,2,9,3,3,3,1,4,No,Travel_Rarely,22,Yes
EMP0893,20,Male,Research & Development,Research Scientist,Marketing,1,7894,3,11,4,2,2,2,3,No,Travel_Frequently,20,No
EMP0894,56,Male,Research & Development,Research Director,Medical,2,11202,3,1,0,1,3,1,3,No,Non-Travel,14,Yes
EMP0895,31,Female,Research & Development,Research Scientist,Marketing,4,8233,1,22,16,2,4,4,3,Yes,Travel_Rarely,28,No
EMP0896,45,Male,Sales,Sales Representative,Life Sciences,2,8802,1,4,3,3,1,2,3,Yes,Travel_Rarely,6,No
EMP0897,28,Female,Sales,Sales Representative,Life Sciences,4,8790,2,17,14,2,2,4,3,Yes,Travel_Rarely,4,No
EMP0898,56,Male,Research & Development,Manager,Medical,2,10625,3,8,5,2,2,3,3,Yes,Travel_Rarely,15,No
EMP0899,42,Male,Sales,Manager,Human Resources,3,8676,5,8,6,4,2,2,3,Yes,Travel_Rarely,17,No
EMP0900,38,Male,Sales,Sales Executive,Human Resources,2,8525,2,0,0,4,2,2,3,Yes,Travel_Rarely,5,Yes
EMP0901,27,Male,Sales,Sales Executive,Life Sciences,4,8719,4,1,0,4,4,3,4,Yes,Travel_Frequently,24,No
EMP0902,32,Male,Sales,Sales Executive,Medical,3,8056,2,0,0,4,4,4,4,No,Travel_Rarely,6,No
EMP0903,36,Male,Sales,Sales Representative,Life Sciences,2,8785,3,8,5,1,2,4,3,Yes,Travel_Rarely,10,No
EMP0904,39,Female,Research & Development,Laboratory Technician,Other,2,9632,2,2,1,2,3,3,4,No,Travel_Rarely,9,No
EMP0905,38,Male,Research & Development,Healthcare Representative,Other,2,8006,1,10,9,2,3,3,3,No,Travel_Rarely,4,No
EMP0906,49,Female,Research & Development,Research Director,Medical,4,9243,1,2,1,2,3,2,3,No,Travel_Rarely,26,No
EMP0907,40,Male,Research & Development,Research Director,Technical Degree,2,9969,1,11,9,4,2,4,3,No,Travel_Rarely,9,No
EMP0908,30,Female,Research & Development,Research Scientist,Marketing,2,8310,2,0,0,3,2,4,3,No,Travel_Rarely,8,No
EMP0909,22,Male,Sales,Manager,Medical,3,8605,3,1,0,3,3,3,3,No,Travel_Rarely,3,Yes
EMP0910,21,Male,Research & Development,Laboratory Technician,Life Sciences,2,8953,1,2,1,1,2,3,3,Yes,Travel_Rarely,22,No
EMP0911,45,Male,Research & Development,Research Director,Medical,4,10675,2,3,0,4,4,3,3,No,Non-Travel,20,No
EMP0912,31,Male,Sales,Sales Executive,Medical,3,9935,2,3,1,4,3,3,3,No,Travel_Rarely,1,No
EMP0913,25,Female,Research & Development,Manager,Medical,3,8433,3,10,7,1,1,1,3,No,Travel_Rarely,25,Yes
EMP0914,26,Male,Research & Development,Laboratory Technician,Life Sciences,4,9099,3,0,0,4,1,3,3,No,Travel_Rarely,20,No
EMP0915,52,Male,Research & Development,Healthcare Representative,Other,1,10192,3,3,2,2,4,4,3,No,Travel_Rarely,27,No
EMP0916,54,Female,Research & Development,Research Director,Life Sciences,2,12781,2,12,4,1,3,3,4,Yes,Travel_Rarely,5,No
EMP0917,38,Male,Sales,Sales Representative,Medical,2,10626,2,0,0,3,4,1,3,Yes,Travel_Rarely,3,Yes
EMP0918,35,Female,Human Resources,Manager,Marketing,2,8309,3,19,15,3,1,4,3,No,Travel_Rarely,4,No
EMP0919,50,Male,Research & Development,Manager,Marketing,3,10809,1,30,15,1,3,2,3,No,Travel_Rarely,29,Yes
EMP0920,25,Female,Sales,Sales Representative,Medical,4,9087,2,0,0,2,3,2,3,Yes,Travel_Rarely,25,No
EMP0921,34,Male,Research & Development,Research Scientist,Life Sciences,2,9102,1,2,1,4,4,2,3,No,Non-Travel,23,No
EMP0922,48,Male,Research & Development,Manager,Life Sciences,2,9814,3,3,2,3,1,3,3,Yes,Non-Travel,24,Yes
EMP0923,51,Male,Research & Development,Healthcare Representative,Medical,4,11279,3,10,7,3,2,3,3,No,Non-Travel,19,Yes
EMP0924,23,Female,Research & Development,Research Director,Medical,2,8402,3,6,3,2,2,3,3,No,Travel_Rarely,15,No
EMP0925,39,Male,Research & Development,Laboratory Technician,Life Sciences,2,9766,2,7,4,1,4,4,3,No,Travel_Rarely,19,No
EMP0926,31,Male,Sales,Sales Executive,Marketing,2,7812,1,9,8,2,4,2,3,Yes,Travel_Frequently,16,No
EMP0927,20,Female,Sales,Manager,Medical,4,6225,4,0,0,2,4,4,3,No,Travel_Rarely,23,No
EMP0928,29,Female,Research & Development,Laboratory Technician,Medical,3,9008,2,12,7,2,4,2,3,No,Travel_Rarely,8,No
EMP0929,53,Female,Research & Development,Laboratory Technician,Technical Degree,3,11463,2,8,4,1,1,4,3,Yes,Travel_Rarely,14,Yes
EMP0930,29,Female,Sales,Manager,Life Sciences,3,8139,2,6,5,3,1,3,3,Yes,Travel_Rarely,5,No
EMP0931,19,Male,Sales,Sales Executive,Life Sciences,2,8669,1,15,12,2,1,3,4,No,Travel_Rarely,1,No
EMP0932,19,Male,Research & Development,Research Scientist,Marketing,2,7456,1,8,4,4,2,3,3,No,Travel_Rarely,19,No
EMP0933,32,Female,Human Resources,Human Resources,Medical,4,7216,2,1,0,1,4,3,3,Yes,Travel_Rarely,5,No
EMP0934,40,Female,Research & Development,Research Director,Marketing,2,9646,1,3,0,2,4,1,3,No,Travel_Rarely,3,No
EMP0935,46,Male,Sales,Manager,Technical Degree,3,9613,1,4,2,1,1,4,3,No,Travel_Rarely,17,No
EMP0936,34,Male,Sales,Sales Representative,Technical Degree,4,9335,4,0,0,2,3,1,4,Yes,Travel_Rarely,7,No
EMP0937,49,Female,Sales,Manager,Other,3,9300,2,21,20,1,4,2,3,No,Non-Travel,17,No
EMP0938,24,Male,Human Resources,Human Resources,Medical,3,8514,2,0,0,4,2,3,3,Yes,Travel_Rarely,26,No
EMP0939,47,Male,Sales,Manager,Medical,3,11333,3,8,3,3,1,4,4,Yes,Travel_Rarely,13,Yes
EMP0940,45,Male,Research & Development,Research Scientist,Life Sciences,4,10068,5,4,3,3,2,1,4,Yes,Travel_Rarely,22,Yes
EMP0941,31,Male,Sales,Sales Executive,Life Sciences,2,9479,1,0,0,1,2,4,3,No,Travel_Rarely,22,No
EMP0942,47,Female,Research & Development,Laboratory Technician,Medical,1,9414,4,18,12,3,3,4,3,No,Travel_Rarely,14,No
EMP0943,34,Male,Research & Development,Laboratory Technician,Life Sciences,2,10080,2,13,4,3,2,3,3,Yes,Travel_Rarely,23,No
EMP0944,49,Female,Research & Development,Healthcare Representative,Human Resources,3,11257,1,5,2,1,1,3,3,No,Travel_Frequently,12,Yes
EMP0945,23,Male,Sales,Manager,Medical,2,8530,2,1,0,3,4,4,4,No,Travel_Rarely,11,No
EMP0946,41,Male,Sales,Manager,Medical,3,9267,2,0,0,4,3,2,3,Yes,Travel_Frequently,1,Yes
EMP0947,23,Female,Sales,Sales Representative,Life Sciences,2,5476,3,3,1,3,3,3,3,No,Travel_Rarely,27,No
EMP0948,44,Male,Human Resources,Human Resources,Life Sciences,3,8506,1,2,1,4,4,4,3,No,Travel_Rarely,3,No
EMP0949,35,Male,Research & Development,Research Director,Life Sciences,2,8799,2,4,3,4,1,4,3,No,Travel_Rarely,12,Yes
EMP0950,41,Male,Research & Development,Research Director,Medical,3,8997,3,23,11,4,1,4,3,No,Non-Travel,9,No
EMP0951,54,Male,Research & Development,Research Scientist,Life Sciences,2,10917,2,5,3,2,4,2,3,No,Travel_Frequently,2,No
EMP0952,41,Male,Research & Development,Healthcare Representative,Medical,2,9444,4,15,14,3,2,2,3,No,Travel_Rarely,14,No
EMP0953,55,Female,Sales,Sales Representative,Human Resources,2,9740,4,7,2,3,4,2,3,Yes,Travel_Rarely,5,No
EMP0954,51,Female,Human Resources,Human Resources,Human Resources,3,8732,2,4,3,3,2,3,4,No,Travel_Rarely,3,No
EMP0955,57,Female,Research & Development,Manager,Medical,2,10487,5,13,9,4,1,2,3,No,Travel_Rarely,12,No
EMP0956,32,Male,Research & Development,Healthcare Representative,Life Sciences,2,9957,1,4,3,1,3,3,3,Yes,Travel_Frequently,12,Yes
EMP0957,28,Male,Research & Development,Research Scientist,Technical Degree,4,8211,1,14,7,2,2,3,3,No,Travel_Rarely,29,Yes
EMP0958,39,Male,Sales,Sales Executive,Human Resources,3,8708,2,2,1,2,3,4,3,No,Travel_Rarely,21,No
EMP0959,41,Male,Sales,Sales Executive,Life Sciences,4,8914,2,0,0,2,3,4,3,No,Travel_Rarely,7,No
EMP0960,18,Male,Research & Development,Research Director,Marketing,2,8211,3,13,5,2,4,4,3,Yes,Travel_Frequently,1,No
EMP0961,35,Male,Sales,Sales Representative,Life Sciences,2,9164,2,6,3,3,3,1,3,No,Travel_Rarely,3,No
EMP0962,29,Female,Research & Development,Research Director,Technical Degree,4,6384,1,15,6,1,1,1,3,No,Travel_Frequently,11,Yes
EMP0963,45,Male,Sales,Sales Executive,Other,2,10417,1,19,5,3,4,4,3,Yes,Travel_Rarely,13,No
EMP0964,57,Male,Research & Development,Research Scientist,Life Sciences,3,12209,4,0,0,3,3,3,3,Yes,Travel_Rarely,22,No
EMP0965,24,Female,Sales,Manager,Human Resources,2,7079,4,4,2,2,3,3,4,No,Travel_Rarely,23,No
EMP0966,40,Male,Research & Development,Research Director,Medical,2,8922,3,3,2,2,4,1,3,Yes,Travel_Rarely,10,Yes
EMP0967,38,Female,Research & Development,Manager,Other,1,9179,3,6,2,3,3,2,4,Yes,Travel_Rarely,19,Yes
EMP0968,51,Female,Sales,Manager,Medical,2,9475,2,11,7,3,2,3,3,No,Non-Travel,4,No
EMP0969,28,Female,Research & Development,Laboratory Technician,Technical Degree,1,8919,1,2,0,4,3,4,3,No,Travel_Rarely,22,No
EMP0970,39,Male,Research & Development,Healthcare Representative,Life Sciences,1,8062,2,5,4,4,2,4,3,No,Travel_Rarely,5,No
EMP0971,59,Female,Research & Development,Research Scientist,Life Sciences,5,10325,3,8,6,4,1,3,3,No,Travel_Rarely,11,No
EMP0972,52,Male,Human Resources,Manager,Life Sciences,2,10891,2,1,0,3,3,3,3,No,Non-Travel,9,No
EMP0973,46,Female,Research & Development,Healthcare Representative,Other,3,9437,1,11,10,4,2,4,3,No,Travel_Rarely,13,No
EMP0974,59,Male,Sales,Manager,Technical Degree,4,11714,5,6,2,4,1,3,3,Yes,Travel_Rarely,28,No
EMP0975,45,Male,Sales,Manager,Technical Degree,3,9884,4,20,14,4,1,3,3,No,Travel_Rarely,17,No
EMP0976,35,Male,Sales,Manager,Human Resources,1,7352,2,2,1,1,3,4,3,No,Travel_Frequently,15,Yes
EMP0977,31,Male,Research & Development,Healthcare Representative,Life Sciences,3,9488,3,0,0,4,2,4,3,No,Travel_Rarely,13,No
EMP0978,35,Female,Sales,Sales Representative,Life Sciences,3,8705,4,4,3,2,3,4,3,No,Non-Travel,21,No
EMP0979,45,Female,Research & Development,Research Director,Life Sciences,3,9735,1,0,0,3,2,2,3,Yes,Non-Travel,11,No
EMP0980,41,Female,Research & Development,Manager,Life Sciences,3,9975,2,24,8,1,3,3,3,No,Travel_Rarely,1,No
EMP0981,25,Male,Research & Development,Healthcare Representative,Life Sciences,5,8879,2,0,0,2,2,4,3,No,Travel_Rarely,8,No
EMP0982,59,Female,Research & Development,Healthcare Representative,Medical,3,11786,2,9,5,2,3,2,3,No,Travel_Rarely,23,No
EMP0983,25,Male,Sales,Sales Representative,Life Sciences,2,8942,4,5,4,2,2,4,3,No,Travel_Rarely,5,No
EMP0984,21,Female,Sales,Manager,Life Sciences,3,8006,2,3,1,1,4,2,3,Yes,Non-Travel,22,Yes
EMP0985,44,Female,Research & Development,Healthcare Representative,Life Sciences,1,8919,1,0,0,4,4,4,3,Yes,Travel_Rarely,16,No
EMP0986,53,Male,Research & Development,Research Director,Life Sciences,4,10361,1,6,3,1,4,3,3,Yes,Travel_Rarely,4,No
EMP0987,22,Female,Research & Development,Research Scientist,Other,1,10614,1,6,3,2,4,2,3,No,Travel_Frequently,25,No
EMP0988,50,Male,Research & Development,Research Scientist,Marketing,2,11079,2,2,1,1,2,3,4,Yes,Travel_Frequently,19,No
EMP0989,51,Male,Sales,Sales Representative,Other,3,11975,3,16,10,3,3,3,3,No,Travel_Rarely,18,No
EMP0990,47,Male,Research & Development,Laboratory Technician,Medical,3,11376,1,2,1,2,3,3,3,No,Travel_Rarely,23,No
EMP0991,25,Male,Research & Development,Research Scientist,Life Sciences,2,8693,3,4,1,2,3,3,3,No,Travel_Rarely,29,No
EMP0992,56,Female,Research & Development,Healthcare Representative,Technical Degree,2,11221,3,5,4,2,4,4,3,Yes,Non-Travel,2,No
EMP0993,43,Male,Sales,Sales Representative,Life Sciences,4,9410,2,0,0,3,3,3,3,No,Travel_Rarely,13,Yes
EMP0994,54,Male,Research & Development,Healthcare Representative,Life Sciences,2,9429,2,18,7,1,4,3,3,No,Non-Travel,16,No
EMP0995,51,Male,Research & Development,Healthcare Representative,Life Sciences,4,10594,3,3,2,1,2,1,3,No,Travel_Rarely,22,No
EMP0996,24,Female,Sales,Sales Representative,Life Sciences,1,8888,2,0,0,2,4,4,3,No,Travel_Rarely,27,No
EMP0997,57,Female,Human Resources,Human Resources,Life Sciences,3,9580,2,3,1,4,3,2,3,Yes,Travel_Rarely,8,No
EMP0998,45,Female,Sales,Sales Executive,Life Sciences,4,9929,3,6,3,2,3,3,3,Yes,Non-Travel,19,Yes
EMP0999,56,Female,Human Resources,Manager,Medical,2,10661,5,5,3,3,2,4,3,No,Travel_Rarely,3,No
EMP1000,56,Male,Research & Development,Research Director,Life Sciences,2,10252,2,8,3,2,3,2,3,No,Non-Travel,19,No
EMP1001,45,Male,Sales,Sales Executive,Life Sciences,2,9238,2,0,0,3,4,3,3,Yes,Travel_Frequently,17,No
EMP1002,31,Male,Research & Development,Research Scientist,Technical Degree,3,8165,2,2,1,1,2,2,3,No,Travel_Rarely,9,Yes
EMP1003,55,Male,Research & Development,Healthcare Representative,Life Sciences,2,10242,1,11,4,1,3,4,3,No,Travel_Rarely,21,Yes
EMP1004,21,Female,Research & Development,Research Director,Life Sciences,3,7149,2,0,0,2,2,3,3,No,Travel_Rarely,25,No
EMP1005,59,Male,Research & Development,Research Scientist,Technical Degree,2,10499,2,13,10,2,4,4,3,Yes,Non-Travel,21,No
EMP1006,35,Female,Research & Development,Research Director,Life Sciences,2,10435,1,0,0,1,3,4,3,No,Travel_Rarely,23,No
EMP1007,42,Male,Research & Development,Healthcare Representative,Life Sciences,1,9127,2,12,8,3,2,3,3,Yes,Travel_Rarely,17,No
EMP1008,24,Male,Research & Development,Research Director,Medical,2,8521,1,3,1,4,2,4,3,Yes,Travel_Rarely,25,No
EMP1009,55,Male,Sales,Sales Representative,Life Sciences,3,9997,2,6,4,2,3,3,3,No,Travel_Rarely,1,Yes
EMP1010,45,Female,Research & Development,Manager,Medical,4,11043,1,1,0,3,1,3,3,Yes,Non-Travel,4,No
EMP1011,22,Female,Sales,Sales Executive,Technical Degree,3,8808,1,0,0,4,3,3,3,No,Travel_Rarely,23,No
EMP1012,20,Female,Human Resources,Manager,Life Sciences,2,7791,3,1,0,4,4,4,3,Yes,Travel_Rarely,27,Yes
EMP1013,48,Male,Human Resources,Manager,Medical,4,9584,4,0,0,2,4,3,3,No,Non-Travel,15,No
EMP1014,59,Female,Sales,Sales Executive,Medical,3,10535,1,2,1,3,1,2,3,No,Travel_Rarely,12,Yes
EMP1015,37,Male,Research & Development,Research Scientist,Life Sciences,4,8506,2,5,1,1,4,3,3,No,Travel_Frequently,25,No
EMP1016,36,Male,Human Resources,Manager,Medical,2,9934,2,6,3,3,3,3,3,No,Travel_Rarely,17,No
EMP1017,28,Female,Sales,Sales Executive,Life Sciences,2,7632,2,10,5,2,1,1,3,No,Travel_Rarely,12,No
EMP1018,57,Male,Research & Development,Research Director,Medical,1,11590,2,7,3,1,1,3,3,No,Travel_Rarely,16,No
EMP1019,20,Female,Human Resources,Human Resources,Life Sciences,3,7947,2,6,5,2,1,3,3,No,Travel_Rarely,13,No
EMP1020,40,Male,Sales,Sales Representative,Medical,1,8755,3,3,2,1,4,3,3,Yes,Travel_Rarely,11,No
EMP1021,24,Male,Research & Development,Healthcare Representative,Life Sciences,2,9250,1,4,1,3,1,3,3,No,Travel_Rarely,15,No
EMP1022,40,Female,Sales,Sales Executive,Technical Degree,2,9811,1,3,2,2,2,3,3,No,Travel_Rarely,29,No
EMP1023,24,Male,Human Resources,Human Resources,Life Sciences,3,8802,3,12,8,3,3,4,3,No,Non-Travel,16,No
EMP1024,51,Female,Human Resources,Human Resources,Medical,3,9204,3,1,0,1,3,4,3,Yes,Travel_Rarely,6,No
EMP1025,59,Male,Human Resources,Human Resources,Medical,2,9191,2,0,0,1,3,3,3,Yes,Travel_Frequently,27,No
EMP1026,36,Female,Research & Development,Research Scientist,Marketing,2,8975,2,7,4,3,3,1,3,No,Travel_Rarely,26,No
EMP1027,26,Male,Research & Development,Research Director,Medical,3,8747,2,1,0,4,1,4,3,No,Travel_Rarely,11,No
EMP1028,35,Male,Research & Development,Healthcare Representative,Medical,4,9346,2,15,9,1,4,3,4,No,Travel_Rarely,15,No
EMP1029,58,Male,Research & Development,Research Director,Marketing,3,10825,2,13,8,2,2,3,3,Yes,Travel_Rarely,5,No
EMP1030,59,Male,Research & Development,Research Director,Technical Degree,4,9692,2,0,0,4,3,2,3,Yes,Travel_Rarely,3,No
EMP1031,42,Female,Sales,Sales Representative,Life Sciences,3,9736,2,0,0,1,3,2,3,No,Travel_Rarely,26,Yes
EMP1032,31,Male,Research & Development,Research Scientist,Medical,3,10557,3,4,2,4,1,2,3,No,Travel_Rarely,2,No
EMP1033,42,Male,Sales,Sales Executive,Technical Degree,2,9731,3,6,5,3,4,1,3,Yes,Travel_Rarely,1,No
EMP1034,36,Male,Sales,Sales Representative,Other,3,9367,2,2,0,2,3,4,3,Yes,Travel_Rarely,15,No
EMP1035,56,Male,Sales,Sales Representative,Human Resources,3,10937,2,8,6,2,1,3,3,No,Travel_Rarely,2,No
EMP1036,32,Female,Research & Development,Research Scientist,Life Sciences,3,9377,2,6,5,2,4,3,3,No,Non-Travel,28,No
EMP1037,33,Female,Research & Development,Manager,Life Sciences,2,9885,2,2,1,2,3,4,3,No,Travel_Rarely,29,No
EMP1038,44,Male,Research & Development,Research Scientist,Medical,2,10336,2,0,0,4,3,4,3,No,Travel_Rarely,20,Yes
EMP1039,57,Female,Sales,Sales Representative,Marketing,2,10309,4,9,7,3,3,4,3,No,Travel_Rarely,6,No
EMP1040,27,Male,Research & Development,Research Director,Medical,2,8023,3,1,0,3,4,4,3,Yes,Travel_Frequently,12,No
EMP1041,21,Male,Research & Development,Healthcare Representative,Medical,2,7980,4,12,8,3,1,3,3,No,Travel_Rarely,21,No
EMP1042,36,Female,Research & Development,Healthcare Representative,Technical Degree,3,9631,3,3,1,2,2,4,3,No,Travel_Rarely,16,No
EMP1043,45,Male,Research & Development,Laboratory Technician,Life Sciences,2,9847,5,6,4,3,2,4,3,No,Non-Travel,14,No
EMP1044,38,Female,Research & Development,Manager,Technical Degree,1,9791,3,14,6,2,1,1,3,No,Travel_Rarely,4,No
EMP1045,31,Female,Research & Development,Manager,Life Sciences,2,9331,5,13,10,3,3,3,4,No,Travel_Rarely,8,No
EMP1046,50,Male,Research & Development,Manager,Life Sciences,3,11166,1,3,2,2,2,3,3,No,Travel_Frequently,12,No
EMP1047,27,Female,Sales,Sales Executive,Medical,2,9186,1,1,0,3,2,4,3,No,Travel_Rarely,23,No
EMP1048,36,Female,Sales,Manager,Marketing,2,8942,2,10,4,4,1,3,3,No,Travel_Rarely,14,No
EMP1049,47,Male,Research & Development,Research Director,Life Sciences,3,9213,5,3,2,2,3,3,4,Yes,Travel_Rarely,20,No
EMP1050,39,Female,Sales,Sales Executive,Life Sciences,2,8843,2,1,0,1,4,1,3,No,Travel_Rarely,26,Yes
EMP1051,20,Male,Research & Development,Manager,Other,4,8135,1,16,5,3,2,3,3,No,Non-Travel,13,No
EMP1052,54,Female,Research & Development,Manager,Life Sciences,4,9351,2,1,0,2,3,1,4,Yes,Travel_Frequently,29,Yes
EMP1053,58,Female,Human Resources,Human Resources,Medical,2,11250,3,0,0,3,2,3,3,Yes,Travel_Rarely,5,Yes
EMP1054,35,Male,Research & Development,Manager,Medical,2,9413,2,0,0,4,3,4,3,No,Travel_Frequently,12,Yes
EMP1055,28,Male,Human Resources,Human Resources,Medical,3,8045,3,6,4,2,1,2,4,No,Non-Travel,10,No
EMP1056,19,Female,Research & Development,Research Director,Medical,1,9112,5,7,6,2,3,3,3,Yes,Travel_Rarely,21,No
EMP1057,29,Male,Research & Development,Healthcare Representative,Life Sciences,2,8315,4,2,0,3,3,2,3,No,Travel_Rarely,19,No
EMP1058,23,Male,Research & Development,Research Scientist,Medical,2,8799,2,2,1,1,4,2,3,No,Travel_Frequently,13,No
EMP1059,57,Male,Research & Development,Laboratory Technician,Life Sciences,4,10972,2,2,0,2,2,3,3,No,Travel_Rarely,9,No
EMP1060,46,Male,Research & Development,Research Scientist,Medical,1,10032,2,7,2,4,3,1,3,Yes,Travel_Rarely,11,Yes
EMP1061,47,Male,Research & Development,Manager,Life Sciences,3,9642,2,0,0,3,3,3,3,No,Travel_Rarely,5,No
EMP1062,19,Male,Human Resources,Human Resources,Medical,3,8352,1,18,12,1,4,1,4,Yes,Travel_Rarely,28,No
EMP1063,26,Male,Research & Development,Research Director,Life Sciences,2,8279,3,1,0,2,2,2,3,No,Travel_Rarely,13,No
EMP1064,19,Female,Research & Development,Research Director,Life Sciences,1,8579,2,40,22,3,2,3,3,No,Travel_Rarely,10,No
EMP1065,46,Male,Research & Development,Research Scientist,Life Sciences,5,8679,4,1,0,3,4,3,3,No,Travel_Rarely,18,No
EMP1066,50,Male,Research & Development,Healthcare Representative,Life Sciences,2,11443,4,10,6,4,1,1,3,No,Travel_Rarely,29,No
EMP1067,27,Male,Sales,Sales Representative,Technical Degree,3,9001,1,1,0,2,1,3,3,Yes,Travel_Frequently,15,No
EMP1068,51,Male,Sales,Sales Executive,Life Sciences,2,10157,5,0,0,4,1,4,4,No,Travel_Frequently,20,No
EMP1069,25,Male,Research & Development,Manager,Human Resources,2,8318,3,14,10,3,4,4,3,No,Non-Travel,12,No
EMP1070,54,Male,Sales,Manager,Other,2,10640,2,13,11,3,1,2,3,No,Non-Travel,4,No
EMP1071,50,Male,Sales,Sales Representative,Medical,1,11831,2,3,1,3,4,3,3,No,Travel_Rarely,5,No
EMP1072,23,Female,Sales,Sales Executive,Life Sciences,1,6429,2,8,5,1,2,3,3,Yes,Travel_Rarely,8,Yes
EMP1073,57,Female,Sales,Sales Executive,Life Sciences,4,11185,2,5,2,4,1,1,3,Yes,Non-Travel,5,No
EMP1074,36,Female,Sales,Manager,Technical Degree,2,8150,3,13,9,1,2,4,3,Yes,Travel_Rarely,1,No
EMP1075,49,Female,Human Resources,Manager,Life Sciences,2,9404,1,2,1,2,1,4,3,No,Travel_Rarely,18,No
EMP1076,44,Female,Research & Development,Research Director,Life Sciences,2,9821,3,5,1,4,3,4,4,Yes,Travel_Rarely,19,No
EMP1077,18,Male,Research & Development,Research Director,Medical,3,7597,2,4,3,3,3,4,3,Yes,Travel_Rarely,19,Yes
EMP1078,50,Female,Research & Development,Research Director,Technical Degree,1,10491,1,3,2,4,3,4,3,No,Travel_Rarely,10,No
EMP1079,57,Male,Sales,Sales Representative,Technical Degree,3,9652,2,15,7,3,1,3,4,Yes,Travel_Rarely,22,No
EMP1080,49,Female,Human Resources,Manager,Life Sciences,1,10243,2,1,0,2,3,3,3,Yes,Travel_Rarely,9,Yes
EMP1081,22,Female,Research & Development,Manager,Medical,1,6824,2,1,0,4,4,4,3,No,Travel_Rarely,26,No
EMP1082,34,Male,Sales,Manager,Life Sciences,1,9151,1,6,3,1,3,3,4,Yes,Non-Travel,1,No
EMP1083,25,Male,Research & Development,Research Director,Life Sciences,4,8238,4,7,2,4,4,2,3,No,Travel_Rarely,22,No
EMP1084,59,Male,Research & Development,Laboratory Technician,Technical Degree,1,10283,3,1,0,2,2,3,3,No,Non-Travel,25,No
EMP1085,51,Female,Human Resources,Manager,Life Sciences,1,9741,1,3,2,4,4,4,3,Yes,Travel_Rarely,20,No
EMP1086,26,Female,Research & Development,Laboratory Technician,Life Sciences,2,7334,2,20,14,1,2,1,3,No,Non-Travel,26,No
EMP1087,40,Female,Research & Development,Healthcare Representative,Life Sciences,4,9731,2,1,0,3,1,3,3,No,Travel_Rarely,3,No
EMP1088,52,Male,Sales,Manager,Technical Degree,2,9021,1,7,3,4,4,4,3,No,Travel_Rarely,13,No
EMP1089,24,Female,Human Resources,Human Resources,Technical Degree,2,7789,2,9,3,2,4,3,3,No,Travel_Rarely,6,No
EMP1090,32,Male,Sales,Sales Executive,Medical,1,7820,3,4,1,3,3,4,3,No,Non-Travel,6,No
EMP1091,37,Female,Human Resources,Manager,Marketing,2,8099,3,19,12,4,2,3,3,Yes,Travel_Rarely,29,No
EMP1092,42,Male,Research & Development,Research Scientist,Life Sciences,3,10095,1,9,8,3,2,1,3,No,Non-Travel,18,No
EMP1093,20,Male,Research & Development,Laboratory Technician,Medical,3,7481,4,4,3,4,2,4,3,No,Non-Travel,5,No
EMP1094,41,Male,Research & Development,Research Scientist,Life Sciences,2,9733,2,5,2,2,4,2,3,No,Travel_Rarely,17,No
EMP1095,51,Female,Sales,Sales Executive,Life Sciences,2,8868,4,8,7,1,1,3,3,No,Travel_Rarely,29,No
EMP1096,39,Female,Sales,Sales Representative,Medical,1,9624,1,6,5,1,4,2,3,Yes,Non-Travel,25,No
EMP1097,28,Male,Sales,Sales Representative,Human Resources,2,9651,2,14,4,2,2,2,3,No,Travel_Rarely,25,No
EMP1098,25,Male,Sales,Manager,Life Sciences,1,10233,2,3,2,1,4,3,3,No,Travel_Rarely,3,Yes
EMP1099,56,Female,Research & Development,Healthcare Representative,Life Sciences,3,11052,1,2,1,3,4,3,3,No,Travel_Rarely,5,No
